Grupo de edad;Comunidad autonoma;Sexo;Nivel de formacion;periodo;Total
25 - 34 años;Madrid, Comunidad de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;20,96
25 - 34 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2023;16,36
25 - 34 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2022;20,24
25 - 34 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2021;21,77
25 - 34 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2020;23,08
25 - 34 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2019;21,83
25 - 34 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2018;22,31
25 - 34 años;Madrid, Comunidad de;Mujeres;E. Superior;2023;67,25
25 - 34 años;Madrid, Comunidad de;Mujeres;E. Superior;2022;66,15
25 - 34 años;Madrid, Comunidad de;Mujeres;E. Superior;2021;60,82
25 - 34 años;Madrid, Comunidad de;Mujeres;E. Superior;2020;60,03
25 - 34 años;Madrid, Comunidad de;Mujeres;E. Superior;2019;58,61
25 - 34 años;Madrid, Comunidad de;Mujeres;E. Superior;2018;56,73
25 - 34 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;40,58
25 - 34 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;42,81
25 - 34 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;38,30
25 - 34 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;40,72
25 - 34 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;42,67
25 - 34 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;41,33
25 - 34 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2023;22,35
25 - 34 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2022;23,70
25 - 34 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2021;30,13
25 - 34 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2020;26,27
25 - 34 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2019;25,40
25 - 34 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2018;24,74
25 - 34 años;Murcia, Region de;Hombres;E. Superior;2023;37,07
25 - 34 años;Murcia, Region de;Hombres;E. Superior;2022;33,49
25 - 34 años;Murcia, Region de;Hombres;E. Superior;2021;31,58
25 - 34 años;Murcia, Region de;Hombres;E. Superior;2020;33,01
25 - 34 años;Murcia, Region de;Hombres;E. Superior;2019;31,92
25 - 34 años;Murcia, Region de;Hombres;E. Superior;2018;33,94
25 - 34 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;30,43
25 - 34 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;34,31
25 - 34 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;33,90
25 - 34 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;26,47
25 - 34 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;34,24
25 - 34 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;31,92
25 - 34 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2023;21,61
25 - 34 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2022;20,60
25 - 34 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2021;19,50
25 - 34 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2020;24,10
25 - 34 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2019;22,91
25 - 34 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2018;24,51
25 - 34 años;Murcia, Region de;Mujeres;E. Superior;2023;47,96
25 - 34 años;Murcia, Region de;Mujeres;E. Superior;2022;45,10
25 - 34 años;Murcia, Region de;Mujeres;E. Superior;2021;46,60
25 - 34 años;Murcia, Region de;Mujeres;E. Superior;2020;49,43
25 - 34 años;Murcia, Region de;Mujeres;E. Superior;2019;42,85
25 - 34 años;Murcia, Region de;Mujeres;E. Superior;2018;43,57
25 - 34 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;21,63
25 - 34 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;20,37
25 - 34 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;20,26
25 - 34 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;23,84
25 - 34 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;23,61
25 - 34 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;29,36
25 - 34 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2023;27,01
25 - 34 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2022;22,65
25 - 34 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2021;23,88
25 - 34 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2020;26,04
25 - 34 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2019;27,95
25 - 34 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2018;25,00
25 - 34 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2023;51,36
25 - 34 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2022;56,98
25 - 34 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2021;55,86
25 - 34 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2020;50,12
25 - 34 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2019;48,44
25 - 34 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2018;45,64
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;23,39
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;21,38
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;10,01
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;14,62
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;13,78
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;20,12
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2023;16,61
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2022;20,24
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2021;23,30
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2020;23,13
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2019;22,97
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2018;18,61
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2023;59,99
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2022;58,38
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2021;66,69
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2020;62,24
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2019;63,24
25 - 34 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2018;61,27
25 - 34 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;14,10
25 - 34 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;18,11
25 - 34 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;17,71
25 - 34 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;20,20
25 - 34 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;20,61
25 - 34 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;18,97
25 - 34 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2023;22,43
25 - 34 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2022;22,21
25 - 34 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2021;21,55
25 - 34 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2020;23,80
25 - 34 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2019;21,44
25 - 34 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2018;25,87
25 - 34 años;Pais Vasco;Hombres;E. Superior;2023;63,47
25 - 34 años;Pais Vasco;Hombres;E. Superior;2022;59,67
25 - 34 años;Pais Vasco;Hombres;E. Superior;2021;60,74
25 - 34 años;Pais Vasco;Hombres;E. Superior;2020;56,00
25 - 34 años;Pais Vasco;Hombres;E. Superior;2019;57,95
25 - 34 años;Pais Vasco;Hombres;E. Superior;2018;55,16
25 - 34 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;10,36
25 - 34 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;12,03
25 - 34 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;15,49
25 - 34 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;15,84
25 - 34 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;15,04
25 - 34 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;15,76
25 - 34 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2023;17,76
25 - 34 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2022;19,21
25 - 34 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2021;16,50
25 - 34 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2020;16,84
25 - 34 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2019;21,42
25 - 34 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2018;20,75
25 - 34 años;Pais Vasco;Mujeres;E. Superior;2023;71,88
25 - 34 años;Pais Vasco;Mujeres;E. Superior;2022;68,76
25 - 34 años;Pais Vasco;Mujeres;E. Superior;2021;68,00
25 - 34 años;Pais Vasco;Mujeres;E. Superior;2020;67,32
25 - 34 años;Pais Vasco;Mujeres;E. Superior;2019;63,54
25 - 34 años;Pais Vasco;Mujeres;E. Superior;2018;63,49
25 - 34 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;34,82
25 - 34 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;38,64
25 - 34 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;36,35
25 - 34 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;44,58
25 - 34 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;42,73
25 - 34 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;34,49
25 - 34 años;Rioja, La;Hombres;2ª etapa E. Secundaria;2023;23,95
25 - 34 años;Rioja, La;Hombres;2ª etapa E. Secundaria;2022;20,07
25 - 34 años;Rioja, La;Hombres;2ª etapa E. Secundaria;2021;24,19
25 - 34 años;Rioja, La;Hombres;2ª etapa E. Secundaria;2020;21,39
25 - 34 años;Rioja, La;Hombres;2ª etapa E. Secundaria;2019;19,36
25 - 34 años;Rioja, La;Hombres;2ª etapa E. Secundaria;2018;23,97
25 - 34 años;Rioja, La;Hombres;E. Superior;2023;41,23
25 - 34 años;Rioja, La;Hombres;E. Superior;2022;41,29
25 - 34 años;Rioja, La;Hombres;E. Superior;2021;39,46
25 - 34 años;Rioja, La;Hombres;E. Superior;2020;34,02
25 - 34 años;Rioja, La;Hombres;E. Superior;2019;37,90
25 - 34 años;Rioja, La;Hombres;E. Superior;2018;41,54
25 - 34 años;Rioja, La;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;23,25
25 - 34 años;Rioja, La;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;22,22
25 - 34 años;Rioja, La;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;26,82
25 - 34 años;Rioja, La;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;31,67
25 - 34 años;Rioja, La;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;28,72
25 - 34 años;Rioja, La;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;25,79
25 - 34 años;Rioja, La;Mujeres;2ª etapa E. Secundaria;2023;18,28
25 - 34 años;Rioja, La;Mujeres;2ª etapa E. Secundaria;2022;25,65
25 - 34 años;Rioja, La;Mujeres;2ª etapa E. Secundaria;2021;24,71
25 - 34 años;Rioja, La;Mujeres;2ª etapa E. Secundaria;2020;21,69
25 - 34 años;Rioja, La;Mujeres;2ª etapa E. Secundaria;2019;24,59
25 - 34 años;Rioja, La;Mujeres;2ª etapa E. Secundaria;2018;23,39
25 - 34 años;Rioja, La;Mujeres;E. Superior;2023;58,47
25 - 34 años;Rioja, La;Mujeres;E. Superior;2022;52,13
25 - 34 años;Rioja, La;Mujeres;E. Superior;2021;48,47
25 - 34 años;Rioja, La;Mujeres;E. Superior;2020;46,63
25 - 34 años;Rioja, La;Mujeres;E. Superior;2019;46,70
25 - 34 años;Rioja, La;Mujeres;E. Superior;2018;50,82
25 - 34 años;Ceuta y Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;40,98
25 - 34 años;Ceuta y Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;45,75
25 - 34 años;Ceuta y Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;40,97
25 - 34 años;Ceuta y Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;41,89
25 - 34 años;Ceuta y Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;47,11
25 - 34 años;Ceuta y Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;50,82
25 - 34 años;Ceuta y Melilla;Hombres;2ª etapa E. Secundaria;2023;22,96
25 - 34 años;Ceuta y Melilla;Hombres;2ª etapa E. Secundaria;2022;22,05
25 - 34 años;Ceuta y Melilla;Hombres;2ª etapa E. Secundaria;2021;27,38
25 - 34 años;Ceuta y Melilla;Hombres;2ª etapa E. Secundaria;2020;31,25
25 - 34 años;Ceuta y Melilla;Hombres;2ª etapa E. Secundaria;2019;30,16
25 - 34 años;Ceuta y Melilla;Hombres;2ª etapa E. Secundaria;2018;22,64
25 - 34 años;Ceuta y Melilla;Hombres;E. Superior;2023;36,06
25 - 34 años;Ceuta y Melilla;Hombres;E. Superior;2022;32,20
25 - 34 años;Ceuta y Melilla;Hombres;E. Superior;2021;31,65
25 - 34 años;Ceuta y Melilla;Hombres;E. Superior;2020;26,86
25 - 34 años;Ceuta y Melilla;Hombres;E. Superior;2019;22,73
25 - 34 años;Ceuta y Melilla;Hombres;E. Superior;2018;26,53
25 - 34 años;Ceuta y Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;30,39
25 - 34 años;Ceuta y Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;29,67
25 - 34 años;Ceuta y Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;40,30
25 - 34 años;Ceuta y Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;34,56
25 - 34 años;Ceuta y Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;41,30
25 - 34 años;Ceuta y Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;38,68
25 - 34 años;Ceuta y Melilla;Mujeres;2ª etapa E. Secundaria;2023;24,40
25 - 34 años;Ceuta y Melilla;Mujeres;2ª etapa E. Secundaria;2022;19,33
25 - 34 años;Ceuta y Melilla;Mujeres;2ª etapa E. Secundaria;2021;20,55
25 - 34 años;Ceuta y Melilla;Mujeres;2ª etapa E. Secundaria;2020;24,49
25 - 34 años;Ceuta y Melilla;Mujeres;2ª etapa E. Secundaria;2019;20,30
25 - 34 años;Ceuta y Melilla;Mujeres;2ª etapa E. Secundaria;2018;20,00
25 - 34 años;Ceuta y Melilla;Mujeres;E. Superior;2023;45,21
25 - 34 años;Ceuta y Melilla;Mujeres;E. Superior;2022;50,99
25 - 34 años;Ceuta y Melilla;Mujeres;E. Superior;2021;39,15
25 - 34 años;Ceuta y Melilla;Mujeres;E. Superior;2020;40,96
25 - 34 años;Ceuta y Melilla;Mujeres;E. Superior;2019;38,40
25 - 34 años;Ceuta y Melilla;Mujeres;E. Superior;2018;41,31
25 - 34 años;- Ceuta;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;..
25 - 34 años;- Ceuta;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;..
25 - 34 años;- Ceuta;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;..
25 - 34 años;- Ceuta;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;..
25 - 34 años;- Ceuta;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;..
25 - 34 años;- Ceuta;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;..
25 - 34 años;- Ceuta;Hombres;2ª etapa E. Secundaria;2023;..
25 - 34 años;- Ceuta;Hombres;2ª etapa E. Secundaria;2022;..
25 - 34 años;- Ceuta;Hombres;2ª etapa E. Secundaria;2021;..
25 - 34 años;- Ceuta;Hombres;2ª etapa E. Secundaria;2020;..
25 - 34 años;- Ceuta;Hombres;2ª etapa E. Secundaria;2019;..
25 - 34 años;- Ceuta;Hombres;2ª etapa E. Secundaria;2018;..
25 - 34 años;- Ceuta;Hombres;E. Superior;2023;..
25 - 34 años;- Ceuta;Hombres;E. Superior;2022;..
25 - 34 años;- Ceuta;Hombres;E. Superior;2021;..
25 - 34 años;- Ceuta;Hombres;E. Superior;2020;..
25 - 34 años;- Ceuta;Hombres;E. Superior;2019;..
25 - 34 años;- Ceuta;Hombres;E. Superior;2018;..
25 - 34 años;- Ceuta;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;..
25 - 34 años;- Ceuta;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;..
25 - 34 años;- Ceuta;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;..
25 - 34 años;- Ceuta;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;..
25 - 34 años;- Ceuta;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;..
25 - 34 años;- Ceuta;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;..
25 - 34 años;- Ceuta;Mujeres;2ª etapa E. Secundaria;2023;..
25 - 34 años;- Ceuta;Mujeres;2ª etapa E. Secundaria;2022;..
25 - 34 años;- Ceuta;Mujeres;2ª etapa E. Secundaria;2021;..
25 - 34 años;- Ceuta;Mujeres;2ª etapa E. Secundaria;2020;..
25 - 34 años;- Ceuta;Mujeres;2ª etapa E. Secundaria;2019;..
25 - 34 años;- Ceuta;Mujeres;2ª etapa E. Secundaria;2018;..
25 - 34 años;- Ceuta;Mujeres;E. Superior;2023;..
25 - 34 años;- Ceuta;Mujeres;E. Superior;2022;..
25 - 34 años;- Ceuta;Mujeres;E. Superior;2021;..
25 - 34 años;- Ceuta;Mujeres;E. Superior;2020;..
25 - 34 años;- Ceuta;Mujeres;E. Superior;2019;..
25 - 34 años;- Ceuta;Mujeres;E. Superior;2018;..
25 - 34 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;..
25 - 34 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;..
25 - 34 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;..
25 - 34 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;..
25 - 34 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;..
25 - 34 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;..
25 - 34 años;- Melilla;Hombres;2ª etapa E. Secundaria;2023;..
25 - 34 años;- Melilla;Hombres;2ª etapa E. Secundaria;2022;..
25 - 34 años;- Melilla;Hombres;2ª etapa E. Secundaria;2021;..
25 - 34 años;- Melilla;Hombres;2ª etapa E. Secundaria;2020;..
25 - 34 años;- Melilla;Hombres;2ª etapa E. Secundaria;2019;..
25 - 34 años;- Melilla;Hombres;2ª etapa E. Secundaria;2018;..
25 - 34 años;- Melilla;Hombres;E. Superior;2023;..
25 - 34 años;- Melilla;Hombres;E. Superior;2022;..
25 - 34 años;- Melilla;Hombres;E. Superior;2021;..
25 - 34 años;- Melilla;Hombres;E. Superior;2020;..
25 - 34 años;- Melilla;Hombres;E. Superior;2019;..
25 - 34 años;- Melilla;Hombres;E. Superior;2018;..
25 - 34 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;..
25 - 34 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;..
25 - 34 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;..
25 - 34 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;..
25 - 34 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;..
25 - 34 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;..
25 - 34 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2023;..
25 - 34 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2022;..
25 - 34 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2021;..
25 - 34 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2020;..
25 - 34 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2019;..
25 - 34 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2018;..
25 - 34 años;- Melilla;Mujeres;E. Superior;2023;..
25 - 34 años;- Melilla;Mujeres;E. Superior;2022;..
25 - 34 años;- Melilla;Mujeres;E. Superior;2021;..
25 - 34 años;- Melilla;Mujeres;E. Superior;2020;..
25 - 34 años;- Melilla;Mujeres;E. Superior;2019;..
25 - 34 años;- Melilla;Mujeres;E. Superior;2018;..
35 - 44 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;38,96
35 - 44 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;37,47
35 - 44 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;36,48
35 - 44 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;35,96
35 - 44 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;37,01
35 - 44 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;36,90
35 - 44 años;TOTAL;Hombres;2ª etapa E. Secundaria;2023;22,41
35 - 44 años;TOTAL;Hombres;2ª etapa E. Secundaria;2022;24,08
35 - 44 años;TOTAL;Hombres;2ª etapa E. Secundaria;2021;23,77
35 - 44 años;TOTAL;Hombres;2ª etapa E. Secundaria;2020;23,89
35 - 44 años;TOTAL;Hombres;2ª etapa E. Secundaria;2019;23,65
35 - 44 años;TOTAL;Hombres;2ª etapa E. Secundaria;2018;23,70
35 - 44 años;TOTAL;Hombres;E. Superior;2023;38,63
35 - 44 años;TOTAL;Hombres;E. Superior;2022;38,45
35 - 44 años;TOTAL;Hombres;E. Superior;2021;39,75
35 - 44 años;TOTAL;Hombres;E. Superior;2020;40,14
35 - 44 años;TOTAL;Hombres;E. Superior;2019;39,34
35 - 44 años;TOTAL;Hombres;E. Superior;2018;39,40
35 - 44 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;27,69
35 - 44 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;27,47
35 - 44 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;26,42
35 - 44 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;25,82
35 - 44 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;27,44
35 - 44 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;27,70
35 - 44 años;TOTAL;Mujeres;2ª etapa E. Secundaria;2023;22,44
35 - 44 años;TOTAL;Mujeres;2ª etapa E. Secundaria;2022;23,32
